2023-12-17 10:21:30,432 INFO    StreamThr :33233 [internal.py:wandb_internal():86] W&B internal server running at pid: 33233, started at: 2023-12-17 10:21:30.432571
2023-12-17 10:21:37,933 INFO    Thread-50 :33233 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/kajetan/tensorflow_fundamentals/wandb/run-20231217_102125-2j6hkzbb/files/conda-environment.yaml
2023-12-17 10:21:38,152 DEBUG   HandlerThread:33233 [system_info.py:_save_conda():87] Saving conda packages done
2023-12-17 10:21:38,153 INFO    HandlerThread:33233 [system_monitor.py:probe():229] Finished publishing system info
2023-12-17 10:21:38,153 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: status_report
2023-12-17 10:21:38,153 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: keepalive
2023-12-17 10:21:38,153 DEBUG   SenderThread:33233 [sender.py:send():382] send: files
2023-12-17 10:21:38,153 INFO    SenderThread:33233 [sender.py:_save_file():1392] saving file wandb-metadata.json with policy now
2023-12-17 10:21:38,162 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: stop_status
2023-12-17 10:21:38,163 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-17 10:21:38,163 DEBUG   SenderThread:33233 [sender.py:send_request():409] send_request: stop_status
2023-12-17 10:21:38,478 DEBUG   SenderThread:33233 [sender.py:send():382] send: telemetry
2023-12-17 10:21:38,794 INFO    wandb-upload_0:33233 [upload_job.py:push():131] Uploaded file /tmp/tmpf1h_870pwandb/vzz321y5-wandb-metadata.json
2023-12-17 10:21:38,933 INFO    Thread-50 :33233 [dir_watcher.py:_on_file_created():271] file/dir created: /home/kajetan/tensorflow_fundamentals/wandb/run-20231217_102125-2j6hkzbb/files/wandb-metadata.json
2023-12-17 10:21:41,479 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: status_report
2023-12-17 10:21:46,480 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: status_report
2023-12-17 10:21:51,480 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: status_report
2023-12-17 10:21:53,162 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: stop_status
2023-12-17 10:21:53,162 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-17 10:21:53,162 DEBUG   SenderThread:33233 [sender.py:send_request():409] send_request: stop_status
2023-12-17 10:21:57,386 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: status_report
2023-12-17 10:22:02,389 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: status_report
2023-12-17 10:22:02,941 INFO    Thread-50 :33233 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/kajetan/tensorflow_fundamentals/wandb/run-20231217_102125-2j6hkzbb/files/config.yaml
2023-12-17 10:22:05,121 DEBUG   SenderThread:33233 [sender.py:send():382] send: telemetry
2023-12-17 10:22:05,168 DEBUG   SenderThread:33233 [sender.py:send():382] send: exit
2023-12-17 10:22:05,168 INFO    SenderThread:33233 [sender.py:send_exit():589] handling exit code: 0
2023-12-17 10:22:05,168 INFO    SenderThread:33233 [sender.py:send_exit():591] handling runtime: 34
2023-12-17 10:22:05,169 INFO    SenderThread:33233 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2023-12-17 10:22:05,169 INFO    SenderThread:33233 [sender.py:send_exit():597] send defer
2023-12-17 10:22:05,170 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: defer
2023-12-17 10:22:05,170 INFO    HandlerThread:33233 [handler.py:handle_request_defer():172] handle defer: 0
2023-12-17 10:22:05,170 DEBUG   SenderThread:33233 [sender.py:send_request():409] send_request: defer
2023-12-17 10:22:05,171 INFO    SenderThread:33233 [sender.py:send_request_defer():613] handle sender defer: 0
2023-12-17 10:22:05,171 INFO    SenderThread:33233 [sender.py:transition_state():617] send defer: 1
2023-12-17 10:22:05,171 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: defer
2023-12-17 10:22:05,171 INFO    HandlerThread:33233 [handler.py:handle_request_defer():172] handle defer: 1
2023-12-17 10:22:05,171 DEBUG   SenderThread:33233 [sender.py:send_request():409] send_request: defer
2023-12-17 10:22:05,171 INFO    SenderThread:33233 [sender.py:send_request_defer():613] handle sender defer: 1
2023-12-17 10:22:05,171 INFO    SenderThread:33233 [sender.py:transition_state():617] send defer: 2
2023-12-17 10:22:05,171 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: defer
2023-12-17 10:22:05,171 INFO    HandlerThread:33233 [handler.py:handle_request_defer():172] handle defer: 2
2023-12-17 10:22:05,171 INFO    HandlerThread:33233 [system_monitor.py:finish():203] Stopping system monitor
2023-12-17 10:22:05,171 DEBUG   SystemMonitor:33233 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-12-17 10:22:05,171 DEBUG   SystemMonitor:33233 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-12-17 10:22:05,171 DEBUG   SystemMonitor:33233 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-12-17 10:22:05,172 INFO    HandlerThread:33233 [interfaces.py:finish():202] Joined cpu monitor
2023-12-17 10:22:05,172 INFO    HandlerThread:33233 [interfaces.py:finish():202] Joined disk monitor
2023-12-17 10:22:05,220 INFO    HandlerThread:33233 [interfaces.py:finish():202] Joined gpu monitor
2023-12-17 10:22:05,220 INFO    HandlerThread:33233 [interfaces.py:finish():202] Joined memory monitor
2023-12-17 10:22:05,220 INFO    HandlerThread:33233 [interfaces.py:finish():202] Joined network monitor
2023-12-17 10:22:05,221 DEBUG   SenderThread:33233 [sender.py:send_request():409] send_request: defer
2023-12-17 10:22:05,221 INFO    SenderThread:33233 [sender.py:send_request_defer():613] handle sender defer: 2
2023-12-17 10:22:05,221 INFO    SenderThread:33233 [sender.py:transition_state():617] send defer: 3
2023-12-17 10:22:05,221 DEBUG   SenderThread:33233 [sender.py:send():382] send: stats
2023-12-17 10:22:05,221 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: defer
2023-12-17 10:22:05,221 INFO    HandlerThread:33233 [handler.py:handle_request_defer():172] handle defer: 3
2023-12-17 10:22:05,221 DEBUG   SenderThread:33233 [sender.py:send_request():409] send_request: defer
2023-12-17 10:22:05,221 INFO    SenderThread:33233 [sender.py:send_request_defer():613] handle sender defer: 3
2023-12-17 10:22:05,221 INFO    SenderThread:33233 [sender.py:transition_state():617] send defer: 4
2023-12-17 10:22:05,221 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: defer
2023-12-17 10:22:05,221 INFO    HandlerThread:33233 [handler.py:handle_request_defer():172] handle defer: 4
2023-12-17 10:22:05,221 DEBUG   SenderThread:33233 [sender.py:send_request():409] send_request: defer
2023-12-17 10:22:05,221 INFO    SenderThread:33233 [sender.py:send_request_defer():613] handle sender defer: 4
2023-12-17 10:22:05,221 INFO    SenderThread:33233 [sender.py:transition_state():617] send defer: 5
2023-12-17 10:22:05,221 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: defer
2023-12-17 10:22:05,222 INFO    HandlerThread:33233 [handler.py:handle_request_defer():172] handle defer: 5
2023-12-17 10:22:05,222 DEBUG   SenderThread:33233 [sender.py:send():382] send: summary
2023-12-17 10:22:05,222 INFO    SenderThread:33233 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2023-12-17 10:22:05,222 DEBUG   SenderThread:33233 [sender.py:send_request():409] send_request: defer
2023-12-17 10:22:05,222 INFO    SenderThread:33233 [sender.py:send_request_defer():613] handle sender defer: 5
2023-12-17 10:22:05,222 INFO    SenderThread:33233 [sender.py:transition_state():617] send defer: 6
2023-12-17 10:22:05,222 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: defer
2023-12-17 10:22:05,222 INFO    HandlerThread:33233 [handler.py:handle_request_defer():172] handle defer: 6
2023-12-17 10:22:05,222 DEBUG   SenderThread:33233 [sender.py:send_request():409] send_request: defer
2023-12-17 10:22:05,222 INFO    SenderThread:33233 [sender.py:send_request_defer():613] handle sender defer: 6
2023-12-17 10:22:05,224 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: status_report
2023-12-17 10:22:05,409 INFO    SenderThread:33233 [sender.py:transition_state():617] send defer: 7
2023-12-17 10:22:05,409 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: defer
2023-12-17 10:22:05,409 INFO    HandlerThread:33233 [handler.py:handle_request_defer():172] handle defer: 7
2023-12-17 10:22:05,409 DEBUG   SenderThread:33233 [sender.py:send_request():409] send_request: defer
2023-12-17 10:22:05,409 INFO    SenderThread:33233 [sender.py:send_request_defer():613] handle sender defer: 7
2023-12-17 10:22:05,410 INFO    SenderThread:33233 [sender.py:transition_state():617] send defer: 8
2023-12-17 10:22:05,410 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: defer
2023-12-17 10:22:05,410 INFO    HandlerThread:33233 [handler.py:handle_request_defer():172] handle defer: 8
2023-12-17 10:22:05,410 DEBUG   SenderThread:33233 [sender.py:send_request():409] send_request: defer
2023-12-17 10:22:05,410 INFO    SenderThread:33233 [sender.py:send_request_defer():613] handle sender defer: 8
2023-12-17 10:22:05,410 INFO    SenderThread:33233 [job_builder.py:build():298] Attempting to build job artifact
2023-12-17 10:22:05,410 INFO    SenderThread:33233 [job_builder.py:_get_source_type():428] is repo sourced job
2023-12-17 10:22:05,410 INFO    SenderThread:33233 [job_builder.py:_get_program_relpath():446] run is notebook based run
2023-12-17 10:22:05,411 INFO    SenderThread:33233 [job_builder.py:build():404] adding wandb-job metadata file
2023-12-17 10:22:05,416 INFO    SenderThread:33233 [sender.py:transition_state():617] send defer: 9
2023-12-17 10:22:05,416 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: defer
2023-12-17 10:22:05,416 INFO    HandlerThread:33233 [handler.py:handle_request_defer():172] handle defer: 9
2023-12-17 10:22:05,416 DEBUG   SenderThread:33233 [sender.py:send():382] send: artifact
2023-12-17 10:22:05,942 INFO    Thread-50 :33233 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/kajetan/tensorflow_fundamentals/wandb/run-20231217_102125-2j6hkzbb/files/config.yaml
2023-12-17 10:22:05,942 INFO    Thread-50 :33233 [dir_watcher.py:_on_file_created():271] file/dir created: /home/kajetan/tensorflow_fundamentals/wandb/run-20231217_102125-2j6hkzbb/files/wandb-summary.json
2023-12-17 10:22:06,122 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: poll_exit
2023-12-17 10:22:06,472 INFO    SenderThread:33233 [sender.py:send_artifact():1470] sent artifact job-https___github.com_KajetanFrackowiak_tensorflow_fundamental..amentals_02_neural_network_classification_with_tensorflow.ipynb - {'id': 'QXJ0aWZhY3Q6NjY4OTA4NTc1', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyNDExNDY3Nw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjY4OTA4NTc1', 'versionIndex': 0}}}
2023-12-17 10:22:06,472 DEBUG   SenderThread:33233 [sender.py:send_request():409] send_request: defer
2023-12-17 10:22:06,472 INFO    SenderThread:33233 [sender.py:send_request_defer():613] handle sender defer: 9
2023-12-17 10:22:06,472 INFO    SenderThread:33233 [dir_watcher.py:finish():358] shutting down directory watcher
2023-12-17 10:22:06,942 INFO    SenderThread:33233 [dir_watcher.py:finish():388] scan: /home/kajetan/tensorflow_fundamentals/wandb/run-20231217_102125-2j6hkzbb/files
2023-12-17 10:22:06,943 INFO    SenderThread:33233 [dir_watcher.py:finish():402] scan save: /home/kajetan/tensorflow_fundamentals/wandb/run-20231217_102125-2j6hkzbb/files/requirements.txt requirements.txt
2023-12-17 10:22:06,943 INFO    SenderThread:33233 [dir_watcher.py:finish():402] scan save: /home/kajetan/tensorflow_fundamentals/wandb/run-20231217_102125-2j6hkzbb/files/wandb-metadata.json wandb-metadata.json
2023-12-17 10:22:06,943 INFO    SenderThread:33233 [dir_watcher.py:finish():402] scan save: /home/kajetan/tensorflow_fundamentals/wandb/run-20231217_102125-2j6hkzbb/files/config.yaml config.yaml
2023-12-17 10:22:06,947 INFO    SenderThread:33233 [dir_watcher.py:finish():402] scan save: /home/kajetan/tensorflow_fundamentals/wandb/run-20231217_102125-2j6hkzbb/files/wandb-summary.json wandb-summary.json
2023-12-17 10:22:06,951 INFO    SenderThread:33233 [dir_watcher.py:finish():402] scan save: /home/kajetan/tensorflow_fundamentals/wandb/run-20231217_102125-2j6hkzbb/files/conda-environment.yaml conda-environment.yaml
2023-12-17 10:22:06,952 INFO    SenderThread:33233 [sender.py:transition_state():617] send defer: 10
2023-12-17 10:22:06,952 DEBUG   SenderThread:33233 [sender.py:send_request():409] send_request: poll_exit
2023-12-17 10:22:06,952 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: defer
2023-12-17 10:22:06,953 INFO    HandlerThread:33233 [handler.py:handle_request_defer():172] handle defer: 10
2023-12-17 10:22:06,955 DEBUG   SenderThread:33233 [sender.py:send_request():409] send_request: defer
2023-12-17 10:22:06,955 INFO    SenderThread:33233 [sender.py:send_request_defer():613] handle sender defer: 10
2023-12-17 10:22:06,955 INFO    SenderThread:33233 [file_pusher.py:finish():175] shutting down file pusher
2023-12-17 10:22:07,122 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: poll_exit
2023-12-17 10:22:07,123 DEBUG   SenderThread:33233 [sender.py:send_request():409] send_request: poll_exit
2023-12-17 10:22:07,378 INFO    wandb-upload_0:33233 [upload_job.py:push():131] Uploaded file /home/kajetan/tensorflow_fundamentals/wandb/run-20231217_102125-2j6hkzbb/files/requirements.txt
2023-12-17 10:22:07,493 INFO    wandb-upload_1:33233 [upload_job.py:push():131] Uploaded file /home/kajetan/tensorflow_fundamentals/wandb/run-20231217_102125-2j6hkzbb/files/config.yaml
2023-12-17 10:22:07,538 INFO    wandb-upload_2:33233 [upload_job.py:push():131] Uploaded file /home/kajetan/tensorflow_fundamentals/wandb/run-20231217_102125-2j6hkzbb/files/wandb-summary.json
2023-12-17 10:22:07,592 INFO    wandb-upload_3:33233 [upload_job.py:push():131] Uploaded file /home/kajetan/tensorflow_fundamentals/wandb/run-20231217_102125-2j6hkzbb/files/conda-environment.yaml
2023-12-17 10:22:07,793 INFO    Thread-49 (_thread_body):33233 [sender.py:transition_state():617] send defer: 11
2023-12-17 10:22:07,793 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: defer
2023-12-17 10:22:07,793 INFO    HandlerThread:33233 [handler.py:handle_request_defer():172] handle defer: 11
2023-12-17 10:22:07,794 DEBUG   SenderThread:33233 [sender.py:send_request():409] send_request: defer
2023-12-17 10:22:07,794 INFO    SenderThread:33233 [sender.py:send_request_defer():613] handle sender defer: 11
2023-12-17 10:22:07,794 INFO    SenderThread:33233 [file_pusher.py:join():181] waiting for file pusher
2023-12-17 10:22:07,794 INFO    SenderThread:33233 [sender.py:transition_state():617] send defer: 12
2023-12-17 10:22:07,794 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: defer
2023-12-17 10:22:07,794 INFO    HandlerThread:33233 [handler.py:handle_request_defer():172] handle defer: 12
2023-12-17 10:22:07,795 DEBUG   SenderThread:33233 [sender.py:send_request():409] send_request: defer
2023-12-17 10:22:07,795 INFO    SenderThread:33233 [sender.py:send_request_defer():613] handle sender defer: 12
2023-12-17 10:22:07,795 INFO    SenderThread:33233 [file_stream.py:finish():595] file stream finish called
2023-12-17 10:22:07,973 INFO    SenderThread:33233 [file_stream.py:finish():599] file stream finish is done
2023-12-17 10:22:07,973 INFO    SenderThread:33233 [sender.py:transition_state():617] send defer: 13
2023-12-17 10:22:07,973 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: defer
2023-12-17 10:22:07,973 INFO    HandlerThread:33233 [handler.py:handle_request_defer():172] handle defer: 13
2023-12-17 10:22:07,974 DEBUG   SenderThread:33233 [sender.py:send_request():409] send_request: defer
2023-12-17 10:22:07,974 INFO    SenderThread:33233 [sender.py:send_request_defer():613] handle sender defer: 13
2023-12-17 10:22:07,974 INFO    SenderThread:33233 [sender.py:transition_state():617] send defer: 14
2023-12-17 10:22:07,974 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: defer
2023-12-17 10:22:07,974 INFO    HandlerThread:33233 [handler.py:handle_request_defer():172] handle defer: 14
2023-12-17 10:22:07,974 DEBUG   SenderThread:33233 [sender.py:send():382] send: final
2023-12-17 10:22:07,974 DEBUG   SenderThread:33233 [sender.py:send():382] send: footer
2023-12-17 10:22:07,974 DEBUG   SenderThread:33233 [sender.py:send_request():409] send_request: defer
2023-12-17 10:22:07,974 INFO    SenderThread:33233 [sender.py:send_request_defer():613] handle sender defer: 14
2023-12-17 10:22:07,975 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: poll_exit
2023-12-17 10:22:07,975 DEBUG   SenderThread:33233 [sender.py:send_request():409] send_request: poll_exit
2023-12-17 10:22:07,976 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-17 10:22:07,976 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: server_info
2023-12-17 10:22:07,976 DEBUG   SenderThread:33233 [sender.py:send_request():409] send_request: server_info
2023-12-17 10:22:08,019 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: get_summary
2023-12-17 10:22:08,019 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: sampled_history
2023-12-17 10:22:08,019 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: job_info
2023-12-17 10:22:08,128 DEBUG   SenderThread:33233 [sender.py:send_request():409] send_request: job_info
2023-12-17 10:22:08,129 DEBUG   HandlerThread:33233 [handler.py:handle_request():146] handle_request: shutdown
2023-12-17 10:22:08,129 INFO    HandlerThread:33233 [handler.py:finish():866] shutting down handler
2023-12-17 10:22:09,020 INFO    WriterThread:33233 [datastore.py:close():294] close: /home/kajetan/tensorflow_fundamentals/wandb/run-20231217_102125-2j6hkzbb/run-2j6hkzbb.wandb
2023-12-17 10:22:09,129 INFO    SenderThread:33233 [sender.py:finish():1548] shutting down sender
2023-12-17 10:22:09,129 INFO    SenderThread:33233 [file_pusher.py:finish():175] shutting down file pusher
2023-12-17 10:22:09,129 INFO    SenderThread:33233 [file_pusher.py:join():181] waiting for file pusher
